,id,province_id,name,alt_name,latitude,longitude
221,3376,33,KOTA TEGAL,KOTA TEGAL,-6.8686,109.1129
222,3401,34,KABUPATEN KULON PROGO,KABUPATEN KULON PROGO,-7.645,110.02694
223,3402,34,KABUPATEN BANTUL,KABUPATEN BANTUL,-7.9,110.36667
224,3403,34,KABUPATEN GUNUNG KIDUL,KABUPATEN GUNUNG KIDUL,-7.9833300000000005,110.61667
225,3404,34,KABUPATEN SLEMAN,KABUPATEN SLEMAN,-7.68167,110.32333
226,3471,34,KOTA YOGYAKARTA,KOTA YOGYAKARTA,-7.8,110.375
227,3501,35,KABUPATEN PACITAN,KABUPATEN PACITAN,-8.13333,111.16667
228,3502,35,KABUPATEN PONOROGO,KABUPATEN PONOROGO,-7.93333,111.5
229,3503,35,KABUPATEN TRENGGALEK,KABUPATEN TRENGGALEK,-8.16667,111.61667
230,3504,35,KABUPATEN TULUNGAGUNG,KABUPATEN TULUNGAGUNG,-8.11667,111.91667
231,3505,35,KABUPATEN BLITAR,KABUPATEN BLITAR,-8.13333,112.25
232,3506,35,KABUPATEN KEDIRI,KABUPATEN KEDIRI,-7.83333,112.16667
233,3507,35,KABUPATEN MALANG,KABUPATEN MALANG,-8.16667,112.66667
234,3508,35,KABUPATEN LUMAJANG,KABUPATEN LUMAJANG,-8.11667,113.15
235,3509,35,KABUPATEN JEMBER,KABUPATEN JEMBER,-8.25,113.65
236,3510,35,KABUPATEN BANYUWANGI,KABUPATEN BANYUWANGI,-8.33333,114.2
237,3511,35,KABUPATEN BONDOWOSO,KABUPATEN BONDOWOSO,-7.9404,113.9834
238,3512,35,KABUPATEN SITUBONDO,KABUPATEN SITUBONDO,-7.71667,114.05
239,3513,35,KABUPATEN PROBOLINGGO,KABUPATEN PROBOLINGGO,-7.86667,113.31667
240,3514,35,KABUPATEN PASURUAN,KABUPATEN PASURUAN,-7.7333300000000005,112.83333
241,3515,35,KABUPATEN SIDOARJO,KABUPATEN SIDOARJO,-7.45,112.7
242,3516,35,KABUPATEN MOJOKERTO,KABUPATEN MOJOKERTO,-7.55,112.5
243,3517,35,KABUPATEN JOMBANG,KABUPATEN JOMBANG,-7.55,112.25
244,3518,35,KABUPATEN NGANJUK,KABUPATEN NGANJUK,-7.6,111.93333
245,3519,35,KABUPATEN MADIUN,KABUPATEN MADIUN,-7.61667,111.65
246,3520,35,KABUPATEN MAGETAN,KABUPATEN MAGETAN,-7.64472,111.35917
247,3521,35,KABUPATEN NGAWI,KABUPATEN NGAWI,-7.47444,111.33444
248,3522,35,KABUPATEN BOJONEGORO,KABUPATEN BOJONEGORO,-7.25,111.8
249,3523,35,KABUPATEN TUBAN,KABUPATEN TUBAN,-6.96667,111.9
250,3524,35,KABUPATEN LAMONGAN,KABUPATEN LAMONGAN,-7.13333,112.31667
251,3525,35,KABUPATEN GRESIK,KABUPATEN GRESIK,-7.1933,112.553
252,3526,35,KABUPATEN BANGKALAN,KABUPATEN BANGKALAN,-7.05,112.93333
253,3527,35,KABUPATEN SAMPANG,KABUPATEN SAMPANG,-7.05,113.25
254,3528,35,KABUPATEN PAMEKASAN,KABUPATEN PAMEKASAN,-7.06667,113.5
255,3529,35,KABUPATEN SUMENEP,KABUPATEN SUMENEP,-7.11667,114.33333
256,3571,35,KOTA KEDIRI,KOTA KEDIRI,-7.83333,112.01667
257,3572,35,KOTA BLITAR,KOTA BLITAR,-8.1,112.16667
258,3573,35,KOTA MALANG,KOTA MALANG,-7.975,112.63333
259,3574,35,KOTA PROBOLINGGO,KOTA PROBOLINGGO,-7.78333,113.21667
260,3575,35,KOTA PASURUAN,KOTA PASURUAN,-7.65,112.9
261,3576,35,KOTA MOJOKERTO,KOTA MOJOKERTO,-7.46667,112.43333
262,3577,35,KOTA MADIUN,KOTA MADIUN,-7.63333,111.53333
263,3578,35,KOTA SURABAYA,KOTA SURABAYA,-7.26667,112.71667
264,3579,35,KOTA BATU,KOTA BATU,-7.83272,112.53751
265,3601,36,KABUPATEN PANDEGLANG,KABUPATEN PANDEGLANG,-6.63333,105.75
266,3602,36,KABUPATEN LEBAK,KABUPATEN LEBAK,-6.65,106.21667
267,3603,36,KABUPATEN TANGERANG,KABUPATEN TANGERANG,-6.2,106.46667
268,3604,36,KABUPATEN SERANG,KABUPATEN SERANG,-6.15,106.0
269,3671,36,KOTA TANGERANG,KOTA TANGERANG,-6.17944,106.62991
270,3672,36,KOTA CILEGON,KOTA CILEGON,-6.01667,106.01667
271,3673,36,KOTA SERANG,KOTA SERANG,-6.12563,106.14999
272,3674,36,KOTA TANGERANG SELATAN,KOTA TANGERANG SELATAN,-6.29373,106.71244
273,5101,51,KABUPATEN JEMBRANA,KABUPATEN JEMBRANA,-8.3,114.66667
274,5102,51,KABUPATEN TABANAN,KABUPATEN TABANAN,-8.43333,115.06667
275,5103,51,KABUPATEN BADUNG,KABUPATEN BADUNG,-8.51667,115.2
276,5104,51,KABUPATEN GIANYAR,KABUPATEN GIANYAR,-8.46667,115.28333
277,5105,51,KABUPATEN KLUNGKUNG,KABUPATEN KLUNGKUNG,-8.55,115.4
278,5106,51,KABUPATEN BANGLI,KABUPATEN BANGLI,-8.28333,115.35
279,5107,51,KABUPATEN KARANG ASEM,KABUPATEN KARANG ASEM,-8.3891,115.5393
280,5108,51,KABUPATEN BULELENG,KABUPATEN BULELENG,-8.25,114.96667
281,5171,51,KOTA DENPASAR,KOTA DENPASAR,-8.66667,115.21663
282,5201,52,KABUPATEN LOMBOK BARAT,KABUPATEN LOMBOK BARAT,-8.69583,116.11667
283,5202,52,KABUPATEN LOMBOK TENGAH,KABUPATEN LOMBOK TENGAH,-8.7,116.3
284,5203,52,KABUPATEN LOMBOK TIMUR,KABUPATEN LOMBOK TIMUR,-8.53333,116.53333
285,5204,52,KABUPATEN SUMBAWA,KABUPATEN SUMBAWA,-8.7439,117.3324
286,5205,52,KABUPATEN DOMPU,KABUPATEN DOMPU,-8.5094,118.4816
287,5206,52,KABUPATEN BIMA,KABUPATEN BIMA,-8.6,118.61667
288,5207,52,KABUPATEN SUMBAWA BARAT,KABUPATEN SUMBAWA BARAT,-8.75159,116.92132
289,5208,52,KABUPATEN LOMBOK UTARA,KABUPATEN LOMBOK UTARA,-8.35214,116.40152
290,5271,52,KOTA MATARAM,KOTA MATARAM,-8.5833,116.1167
291,5272,52,KOTA BIMA,KOTA BIMA,-8.46728,118.75259
292,5301,53,KABUPATEN SUMBA BARAT,KABUPATEN SUMBA BARAT,-9.56667,119.45
293,5302,53,KABUPATEN SUMBA TIMUR,KABUPATEN SUMBA TIMUR,-9.88333,120.25
294,5303,53,KABUPATEN KUPANG,KABUPATEN KUPANG,-9.91667,123.83333
295,5304,53,KABUPATEN TIMOR TENGAH SELATAN,KABUPATEN TIMOR TENGAH SELATAN,-9.83333,124.4
296,5305,53,KABUPATEN TIMOR TENGAH UTARA,KABUPATEN TIMOR TENGAH UTARA,-9.33136,124.51904
297,5306,53,KABUPATEN BELU,KABUPATEN BELU,-9.41258,124.95066
298,5307,53,KABUPATEN ALOR,KABUPATEN ALOR,-8.3,124.56667
299,5308,53,KABUPATEN LEMBATA,KABUPATEN LEMBATA,-8.41396,123.55225
300,5309,53,KABUPATEN FLORES TIMUR,KABUPATEN FLORES TIMUR,-8.24224,122.96817
301,5310,53,KABUPATEN SIKKA,KABUPATEN SIKKA,-8.66667,122.36667
302,5311,53,KABUPATEN ENDE,KABUPATEN ENDE,-8.84056,121.66389
303,5312,53,KABUPATEN NGADA,KABUPATEN NGADA,-8.66667,121.0
304,5313,53,KABUPATEN MANGGARAI,KABUPATEN MANGGARAI,-8.56667,120.41667
305,5314,53,KABUPATEN ROTE NDAO,KABUPATEN ROTE NDAO,-10.73617,123.12054
306,5315,53,KABUPATEN MANGGARAI BARAT,KABUPATEN MANGGARAI BARAT,-8.64484,119.88281
307,5316,53,KABUPATEN SUMBA TENGAH,KABUPATEN SUMBA TENGAH,-9.62941,119.61914
308,5317,53,KABUPATEN SUMBA BARAT DAYA,KABUPATEN SUMBA BARAT DAYA,-9.56216,119.08905
309,5318,53,KABUPATEN NAGEKEO,KABUPATEN NAGEKEO,-8.8721,121.20963
310,5319,53,KABUPATEN MANGGARAI TIMUR,KABUPATEN MANGGARAI TIMUR,-8.55533,120.59761
311,5320,53,KABUPATEN SABU RAIJUA,KABUPATEN SABU RAIJUA,-10.56286,121.78894
312,5321,53,KABUPATEN MALAKA,KABUPATEN MALAKA,-9.5632,124.89481
313,5371,53,KOTA KUPANG,KOTA KUPANG,-10.21667,123.6
314,6101,61,KABUPATEN SAMBAS,KABUPATEN SAMBAS,1.41667,109.33333
315,6102,61,KABUPATEN BENGKAYANG,KABUPATEN BENGKAYANG,1.06911,109.66393
316,6103,61,KABUPATEN LANDAK,KABUPATEN LANDAK,0.42373000000000005,109.75917
317,6104,61,KABUPATEN MEMPAWAH,KABUPATEN MEMPAWAH,0.25,109.16667
